file_name,file_path,file_size_bytes,log_file_size,window_entropy,mean_chunk_entropy,std_chunk_entropy,max_chunk_entropy,min_chunk_entropy,high_entropy_ratio
IMTCLNWZ.EXE,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\IMTCLNWZ.EXE,95232,11.46408179936962,5.719827113569323,4.191911220550537,1.11738121509552,5.941291809082031,-0.0,0.0
IMTCLNWZ_1.EXE,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\IMTCLNWZ_1.EXE,118784,11.685070415312623,5.957980348056566,5.008126258850098,0.9362547397613525,5.816277503967285,-0.0,0.0
IMTCPROP.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\IMTCPROP.exe,479232,13.079942188186932,5.990009755929933,5.004192352294922,0.9814250469207764,6.036471843719482,0.07372691482305527,0.0
IMTCPROP_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\IMTCPROP_1.exe,445440,13.006820081656882,4.952508092770843,3.477875232696533,0.9051002860069275,5.244480133056641,-0.0,0.0
InputPersonalization.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\InputPersonalization.exe,383488,12.857066216196852,6.059183894963928,5.131684303283691,0.8705213069915771,5.897585868835449,0.07372691482305527,0.0
InputSwitchToastHandler.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\InputSwitchToastHandler.exe,86528,11.368234896848463,5.940637832913975,5.011354446411133,0.9238256812095642,5.843038082122803,-0.0,0.0
InputSwitchToastHandler_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\InputSwitchToastHandler_1.exe,73728,11.208151487891582,6.124175187178107,4.732468605041504,1.2113772630691528,6.126684665679932,-0.0,0.0
iscsicli.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\iscsicli.exe,50688,10.833464203514847,6.178804513179831,5.202513217926025,0.9250674247741699,5.966854572296143,-0.0,0.0
isoburn.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\isoburn.exe,122368,11.714796349008758,5.942113276741936,5.032517433166504,0.8665083646774292,5.796771049499512,-0.0,0.0
isoburn_1.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\isoburn_1.exe,107008,11.580668222056348,6.092161909646185,4.682955265045166,1.2390908002853394,6.103723049163818,-0.0,0.0
klist.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\klist.exe,75264,11.228770498294605,6.084815339102249,5.131136894226074,0.9360350966453552,5.983273983001709,-0.0,0.0
LanguageComponentsInstallerComHandler.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\LanguageComponentsInstallerComHandler.exe,52736,10.873072575468,5.914108559665921,4.985369682312012,0.9601997137069702,5.877678871154785,-0.0,0.0
LegacyNetUXHost.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\LegacyNetUXHost.exe,243712,12.403746582466292,6.061217046770675,5.105324745178223,0.9290114641189575,5.821629047393799,0.07372691482305527,0.0
licensingdiag.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\licensingdiag.exe,396288,12.889899022043364,6.128355924543948,5.222009181976318,0.8882315158843994,5.88475227355957,0.07372691482305527,0.0
LicensingUI.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\LicensingUI.exe,146816,11.896942192272522,6.192488055707496,5.218390464782715,0.8547843098640442,5.807259559631348,0.07372691482305527,0.0
LocationNotificationWindows.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\LocationNotificationWindows.exe,71168,11.172812609330474,5.809534305636584,4.898404121398926,0.8600975871086121,5.646897792816162,-0.0,0.0
LockAppHost.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\LockAppHost.exe,95168,11.463409537498313,5.886802645643733,4.918865203857422,0.8612756729125977,5.820000648498535,0.18415065109729767,0.0
lodctr.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\lodctr.exe,52224,10.863316586424766,6.159031770272296,5.2803192138671875,0.9360765218734741,6.050414085388184,-0.0,0.0
logagent.exe,C:\Users\VMLicenta\Desktop\Dataset\malware_dataset\benign2\logagent.exe,88064,11.385830457166396,5.79521408821398,4.423985958099365,1.4949307441711426,6.059514999389648,-0.0,0.0
